Appliances,NSM,T_out,Tdewpoint,RH_6,Press_mm_hg
40,30000,6.93333333333333,5.0333333333333306,90.2266666666667,743.733333333333
80,30600,6.9,4.85,90.43333333333328,743.85
50,31200,6.86666666666667,4.66666666666667,90.09666666666668,743.966666666667
50,31800,6.8333333333333295,4.48333333333333,89.43,744.083333333333
40,32400,6.8,4.3,89.0266666666667,744.2
80,33000,6.8333333333333295,4.36666666666667,88.8333333333333,744.283333333333
70,40800,7.599999999999999,4.0,73.7966666666667,745.233333333333
50,41400,7.599999999999999,3.8,72.9266666666667,745.35
40,42000,7.599999999999999,3.6,71.9266666666667,745.466666666667
100,42600,7.599999999999999,3.4,70.76000000000002,745.583333333333
130,43200,7.599999999999999,3.2,69.76000000000002,745.7
40,43800,7.733333333333332,3.28333333333333,67.3666666666667,745.766666666667
40,44400,7.866666666666669,3.36666666666667,65.16,745.833333333333
50,45000,8.0,3.45,64.3333333333333,745.9
50,45600,8.13333333333333,3.53333333333333,64.1933333333333,745.966666666667
50,46200,8.26666666666667,3.61666666666667,64.3333333333333,746.033333333333
40,46800,8.4,3.7,63.3333333333333,746.1
50,47400,8.4,3.5166666666666706,63.6,746.1666666666669
40,48000,8.4,3.333333333333328,64.26000000000002,746.233333333333
60,48600,8.4,3.15,62.063333333333304,746.2999999999997
140,49200,8.4,2.9666666666666686,60.1233333333333,746.366666666667
60,49800,8.4,2.78333333333333,59.59,746.4333333333328
60,50400,8.4,2.6,59.923333333333304,746.5
50,51000,8.349999999999998,2.65,59.9966666666667,746.533333333333
30,51600,8.3,2.7,59.756666666666696,746.5666666666667
50,52200,8.25,2.75,59.296666666666695,746.6
40,52800,8.199999999999998,2.8,59.4,746.6333333333331
50,53400,8.15,2.85,59.8,746.6666666666669
80,54000,8.099999999999998,2.9,60.226666666666695,746.7
90,54600,8.18333333333333,2.8,60.0266666666667,746.716666666667
70,55200,8.26666666666667,2.7,58.5666666666667,746.733333333333
90,55800,8.349999999999998,2.6,57.4333333333333,746.75
70,56400,8.43333333333333,2.5,56.83,746.766666666667
90,57000,8.51666666666667,2.4,55.2233333333333,746.783333333333
90,57600,8.599999999999998,2.3,55.1933333333333,746.7999999999997
80,58200,8.53333333333333,2.28333333333333,54.726666666666695,746.8833333333331
70,58800,8.46666666666667,2.2666666666666706,55.3,746.966666666667
100,59400,8.4,2.25,55.2333333333333,747.0499999999997
100,60000,8.33333333333333,2.2333333333333294,56.06666666666669,747.1333333333331
110,60600,8.26666666666667,2.216666666666669,56.525,747.216666666667
120,61200,8.199999999999998,2.2,57.3,747.2999999999997
120,61800,8.099999999999998,2.1,57.39,747.25
140,62400,8.0,2.0,57.7233333333333,747.2
260,63000,7.9,1.9,58.4566666666667,747.15
170,63600,7.8,1.8,58.99,747.1
90,64200,7.7,1.7,59.8933333333333,747.0499999999997
70,64800,7.599999999999999,1.6,60.8333333333333,747.0
70,65400,7.5833333333333295,1.5833333333333302,61.9966666666667,747.033333333333
80,66000,7.56666666666667,1.5666666666666698,62.923333333333304,747.0666666666667
400,66600,7.55,1.55,63.6266666666667,747.1
360,67200,7.53333333333333,1.53333333333333,63.5,747.1333333333331
280,67800,7.51666666666667,1.51666666666667,63.0933333333333,747.1666666666669
260,68400,7.5,1.5,62.6266666666667,747.2
190,69000,7.43333333333333,1.48333333333333,62.86,747.116666666667
110,69600,7.366666666666669,1.46666666666667,63.133333333333304,747.033333333333
280,70200,7.3,1.45,63.326666666666696,746.95
260,70800,7.233333333333332,1.4333333333333302,63.67,746.866666666667
280,71400,7.16666666666667,1.4166666666666698,63.9,746.783333333333
110,72000,7.1,1.4,64.5333333333333,746.7
280,72600,7.11666666666667,1.46666666666667,65.2666666666667,746.616666666667
220,73200,7.133333333333329,1.53333333333333,65.8566666666667,746.533333333333
120,73800,7.15,1.6,66.73,746.45
120,74400,7.16666666666667,1.6666666666666698,67.33,746.366666666667
120,75000,7.18333333333333,1.73333333333333,67.26333333333329,746.283333333333
160,75600,7.2,1.8,67.06,746.2
450,76200,7.26666666666667,1.9166666666666696,67.3333333333333,746.116666666667
270,76800,7.3333333333333295,2.03333333333333,68.3333333333333,746.033333333333
110,77400,7.4,2.15,68.3333333333333,745.95
130,78000,7.466666666666669,2.2666666666666706,68.09,745.866666666667
110,78600,7.53333333333333,2.38333333333333,68.03,745.783333333333
110,79200,7.599999999999999,2.5,67.9666666666667,745.7
110,79800,7.666666666666669,2.5166666666666706,67.90000000000002,745.533333333333
100,80400,7.733333333333332,2.53333333333333,67.2666666666667,745.366666666667
40,16200,7.8,6.55,94.35666666666668,739.1
50,16800,7.7,6.4,94.23,739.1333333333331
50,17400,7.599999999999999,6.25,95.2266666666667,739.1666666666669
50,18000,7.5,6.1,95.6266666666667,739.2
50,18600,7.56666666666667,6.16666666666667,95.69,739.116666666667
40,19200,7.633333333333329,6.23333333333333,95.76333333333328,739.033333333333
20,19800,7.7,6.3,95.8666666666667,738.95
30,20400,7.76666666666667,6.36666666666667,95.7266666666667,738.866666666667
20,21000,7.8333333333333295,6.43333333333333,95.59,738.783333333333
40,21600,7.9,6.5,95.59,738.7
40,22200,8.13333333333333,6.35,95.59,738.6833333333328
50,22800,8.36666666666667,6.2,95.46333333333328,738.6666666666669
50,23400,8.599999999999998,6.05,95.5,738.65
60,24000,8.83333333333333,5.9,95.5,738.6333333333331
50,24600,9.06666666666667,5.75,95.66,738.616666666667
40,25200,9.3,5.6,95.8,738.6
40,25800,9.18333333333333,5.5833333333333295,95.8,738.5666666666667
40,26400,9.06666666666667,5.56666666666667,95.73,738.533333333333
50,27000,8.949999999999998,5.55,95.59,738.5
40,27600,8.83333333333333,5.5333333333333306,95.6566666666667,738.466666666667
80,28200,8.71666666666667,5.51666666666667,95.59,738.4333333333328
90,28800,8.599999999999998,5.5,95.3966666666667,738.4
70,29400,8.61666666666667,5.26666666666667,94.99666666666668,738.5
90,30000,8.63333333333333,5.0333333333333306,94.4,738.6
70,30600,8.65,4.8,94.1933333333333,738.7
80,31200,8.66666666666667,4.56666666666667,93.46666666666668,738.7999999999997
80,31800,8.68333333333333,4.3333333333333295,93.13333333333328,738.9
80,32400,8.699999999999998,4.1,91.95666666666668,739.0
90,33000,8.68333333333333,4.18333333333333,91.43,738.95
80,33600,8.66666666666667,4.26666666666667,91.8666666666667,738.9
320,34200,8.65,4.35,91.93333333333328,738.85
390,34800,8.63333333333333,4.43333333333333,91.3,738.7999999999997
180,35400,8.61666666666667,4.51666666666667,90.63333333333328,738.75
130,36000,8.599999999999998,4.6,89.29333333333332,738.7
110,36600,8.5,4.61666666666667,87.42,738.7999999999997
80,37200,8.4,4.633333333333329,86.2666666666667,738.9
70,37800,8.3,4.65,81.06,739.0
80,38400,8.199999999999998,4.66666666666667,77.7266666666667,739.1
100,39000,8.099999999999998,4.68333333333333,75.96666666666668,739.2
180,39600,8.0,4.7,76.6333333333333,739.2999999999997
730,40200,7.883333333333329,4.65,80.79999999999998,739.3166666666667
660,40800,7.76666666666667,4.6,85.0,739.333333333333
300,41400,7.65,4.55,86.2633333333333,739.35
300,42000,7.53333333333333,4.5,85.2633333333333,739.366666666667
290,42600,7.416666666666669,4.45,84.9933333333333,739.3833333333331
250,43200,7.3,4.4,85.9933333333333,739.4
300,43800,7.633333333333329,4.26666666666667,85.45666666666669,739.3833333333331
370,44400,7.966666666666669,4.133333333333328,77.2633333333333,739.366666666667
200,45000,8.3,4.0,68.69,739.35
110,45600,8.63333333333333,3.86666666666667,67.95666666666672,739.333333333333
80,46200,8.96666666666667,3.7333333333333294,66.9633333333333,739.3166666666667
90,46800,9.3,3.6,66.6725,739.2999999999997
90,47400,9.01666666666667,3.43333333333333,67.6666666666667,739.35
350,48000,8.733333333333329,3.2666666666666706,69.1,739.4
770,48600,8.449999999999998,3.1,67.8266666666667,739.45
540,49200,8.16666666666667,2.93333333333333,70.2266666666667,739.5
380,49800,7.883333333333329,2.7666666666666706,71.3666666666667,739.5499999999997
310,50400,7.599999999999999,2.6,73.0,739.6
280,51000,7.68333333333333,2.6,77.5933333333333,739.6333333333331
260,51600,7.76666666666667,2.6,79.33,739.6666666666669
220,52200,7.849999999999999,2.6,78.45666666666669,739.7
100,52800,7.93333333333333,2.6,74.23,739.733333333333
140,53400,8.01666666666667,2.6,71.23,739.766666666667
250,54000,8.099999999999998,2.6,70.1333333333333,739.7999999999997
720,54600,8.08333333333333,2.56666666666667,68.86,739.85
630,55200,8.06666666666667,2.53333333333333,66.6966666666667,739.9
400,55800,8.05,2.5,65.8966666666667,739.95
300,56400,8.03333333333333,2.466666666666669,65.93,740.0
300,57000,8.01666666666667,2.43333333333333,65.3966666666667,740.0499999999997
300,57600,8.0,2.4,64.795,740.1
290,58200,7.983333333333332,2.61666666666667,64.3,740.25
160,58800,7.966666666666669,2.833333333333328,63.5666666666667,740.4
160,59400,7.95,3.05,62.493333333333304,740.5499999999997
120,60000,7.93333333333333,3.2666666666666706,62.7666666666667,740.7
120,60600,7.916666666666669,3.4833333333333294,62.3933333333333,740.85
120,61200,7.9,3.7,66.79333333333328,741.0
110,61800,7.916666666666669,3.5166666666666706,72.0633333333333,741.016666666667
150,62400,7.93333333333333,3.333333333333328,71.73,741.033333333333
480,63000,7.95,3.15,69.96,741.0499999999997
320,63600,7.966666666666669,2.9666666666666686,69.3666666666667,741.0666666666667
300,64200,7.983333333333332,2.78333333333333,68.4633333333333,741.083333333333
280,64800,8.0,2.6,67.0633333333333,741.1
400,65400,7.966666666666669,2.63333333333333,63.9633333333333,741.233333333333
500,66000,7.93333333333333,2.6666666666666696,63.83,741.366666666667
480,66600,7.9,2.7,63.6266666666667,741.5
400,67200,7.866666666666669,2.7333333333333294,63.4266666666667,741.6333333333331
430,68400,7.8,2.8,65.3233333333333,741.9
110,69000,7.78333333333333,2.75,65.8633333333333,742.016666666667
100,69600,7.76666666666667,2.7,66.19,742.1333333333331
90,70200,7.75,2.65,66.45666666666672,742.25
100,70800,7.733333333333332,2.6,66.5233333333333,742.366666666667
80,71400,7.716666666666669,2.55,66.0633333333333,742.483333333333
100,72000,7.7,2.5,65.8666666666667,742.6
180,72600,7.716666666666669,2.5,65.3266666666667,742.716666666667
100,75000,7.78333333333333,2.5,63.7233333333333,743.1833333333328
120,75600,7.8,2.5,63.826666666666696,743.2999999999997
110,76200,7.76666666666667,2.466666666666669,63.7666666666667,743.4166666666669
120,76800,7.733333333333332,2.43333333333333,63.826666666666696,743.533333333333
100,77400,7.7,2.4,63.826666666666696,743.65
120,78000,7.666666666666669,2.36666666666667,63.29,743.766666666667
90,78600,7.633333333333329,2.333333333333329,63.2975,743.8833333333331
90,81000,7.3,2.5,66.4333333333333,744.2
80,81600,7.2,2.56666666666667,66.5,744.266666666667
80,82200,7.1,2.63333333333333,66.4333333333333,744.333333333333
80,82800,7.0,2.7,67.8333333333333,744.4
80,83400,6.9,2.78333333333333,73.0333333333333,744.45
80,84000,6.8,2.86666666666667,75.4333333333333,744.5
80,84600,6.7,2.95,77.12999999999998,744.5499999999997
80,85200,6.6,3.03333333333333,77.73,744.6
50,85800,6.5,3.11666666666667,76.7566666666667,744.65
50,0,6.4,3.2,75.48999999999998,744.7
50,600,6.36666666666667,3.11666666666667,74.8966666666667,744.716666666667
50,1200,6.3333333333333295,3.03333333333333,75.1566666666667,744.733333333333
40,1800,6.3,2.95,75.4333333333333,744.75
50,2400,6.26666666666667,2.86666666666667,75.495,744.766666666667
40,3000,6.23333333333333,2.78333333333333,75.15999999999998,744.783333333333
40,3600,6.2,2.7,75.29999999999998,744.7999999999997
60,4200,6.216666666666669,2.7166666666666686,75.15999999999998,744.7999999999997
50,4800,6.23333333333333,2.7333333333333294,75.2566666666667,744.7999999999997
50,5400,6.25,2.75,75.4633333333333,744.7999999999997
50,6000,6.26666666666667,2.7666666666666706,74.79999999999998,744.7999999999997
40,6600,6.2833333333333306,2.78333333333333,74.5933333333333,744.7999999999997
40,7200,6.3,2.8,74.6266666666667,744.7999999999997
50,7800,6.3,2.95,74.56,744.766666666667
40,8400,6.3,3.1,74.68999999999998,744.733333333333
50,9000,6.3,3.25,74.68999999999998,744.7
40,9600,6.3,3.4,75.43,744.6666666666669
30,10200,6.3,3.55,75.95666666666669,744.6333333333331
30,10800,6.3,3.7,77.0333333333333,744.6
30,11400,6.3,3.6333333333333298,77.29999999999998,744.483333333333
30,12000,6.3,3.56666666666667,77.09,744.366666666667
50,12600,6.3,3.5,76.8225,744.25
40,13200,6.3,3.43333333333333,76.0666666666667,744.1333333333331
40,13800,6.3,3.36666666666667,75.4933333333333,744.016666666667
50,14400,6.3,3.3,75.15999999999998,743.9
40,15000,6.2833333333333306,3.2166666666666686,74.98999999999998,743.783333333333
50,15600,6.26666666666667,3.13333333333333,74.4633333333333,743.6666666666669
40,16200,6.25,3.05,73.7,743.5499999999997
50,16800,6.23333333333333,2.9666666666666686,73.2266666666667,743.4333333333328
50,17400,6.216666666666669,2.88333333333333,72.79,743.3166666666667
40,18000,6.2,2.8,73.59666666666669,743.2
50,18600,6.16666666666667,2.78333333333333,74.6266666666667,743.1
50,19200,6.133333333333329,2.7666666666666706,74.4333333333333,743.0
40,19800,6.1,2.75,75.0666666666667,742.9
40,20400,6.06666666666667,2.7333333333333294,75.6666666666667,742.7999999999997
50,21000,6.0333333333333306,2.7166666666666686,76.19333333333331,742.7
50,21600,6.0,2.7,76.6666666666667,742.6
50,22200,6.06666666666667,2.7666666666666706,76.49666666666668,742.4166666666669
50,22800,6.133333333333329,2.833333333333328,77.445,742.233333333333
40,23400,6.2,2.9,78.1566666666667,742.0499999999997
50,24000,6.26666666666667,2.9666666666666686,77.7966666666667,741.866666666667
40,24600,6.3333333333333295,3.03333333333333,77.6566666666667,741.6833333333328
50,25200,6.4,3.1,77.96666666666668,741.5
40,25800,6.4,3.2166666666666686,77.76,741.233333333333
70,26400,6.4,3.333333333333328,77.6566666666667,740.966666666667
70,27000,6.4,3.45,77.59,740.7
80,27600,6.4,3.56666666666667,77.8333333333333,740.4333333333328
60,28200,6.4,3.6833333333333296,77.9,740.1666666666669
50,28800,6.4,3.8,78.19333333333331,739.9
50,29400,6.3333333333333295,3.9833333333333294,78.86,739.616666666667
40,30000,6.26666666666667,4.16666666666667,81.2633333333333,739.333333333333
40,30600,6.2,4.35,82.85666666666668,739.0499999999997
40,31200,6.133333333333329,4.5333333333333306,84.3633333333333,738.766666666667
70,31800,6.06666666666667,4.716666666666669,85.3633333333333,738.483333333333
70,32400,6.0,4.9,86.29,738.2
360,33000,5.91666666666667,4.8333333333333295,87.1425,737.833333333333
190,33600,5.8333333333333295,4.76666666666667,87.7,737.466666666667
150,34200,5.75,4.7,87.7633333333333,737.1
120,34800,5.66666666666667,4.633333333333329,87.8966666666667,736.733333333333
80,35400,5.5833333333333295,4.56666666666667,88.2266666666667,736.366666666667
60,36000,5.5,4.5,88.3666666666667,736.0
280,67800,3.9666666666666686,2.88333333333333,92.3,735.9333333333328
660,68400,3.9,2.8,92.3,736.1
700,69000,3.8333333333333295,2.75,92.3,736.216666666667
350,69600,3.7666666666666715,2.7,92.4,736.333333333333
170,72000,3.5,2.5,92.3,736.7999999999997
160,72600,3.45,2.43333333333333,92.3,736.9166666666669
180,73200,3.4,2.36666666666667,92.3,737.033333333333
150,73800,3.35,2.3,92.3,737.15
160,74400,3.3,2.2333333333333294,92.3,737.266666666667
160,75000,3.25,2.1666666666666696,92.3,737.3833333333331
150,75600,3.2,2.1,92.3,737.5
160,76200,3.28333333333333,2.13333333333333,92.3,737.5499999999997
150,76800,3.36666666666667,2.1666666666666696,92.2266666666667,737.6
140,77400,3.45,2.2,92.3,737.65
130,78000,3.53333333333333,2.2333333333333294,92.3,737.7
130,78600,3.61666666666667,2.2666666666666706,92.19,737.75
140,79200,3.7,2.3,92.26333333333328,737.7999999999997
130,79800,3.65,2.18333333333333,92.19,737.9
130,80400,3.6,2.06666666666667,92.19,738.0
110,81000,3.55,1.95,92.26333333333328,738.1
100,81600,3.5,1.8333333333333297,92.12333333333328,738.2
80,82200,3.45,1.71666666666667,92.19,738.2999999999997
70,82800,3.4,1.6,92.19,738.4
60,83400,3.333333333333328,1.53333333333333,92.19,738.45
70,84000,3.2666666666666706,1.46666666666667,92.1566666666667,738.5
70,84600,3.2,1.4,92.1566666666667,738.5499999999997
80,85200,3.13333333333333,1.33333333333333,92.19,738.6
70,85800,3.06666666666667,1.26666666666667,92.12333333333328,738.65
70,0,3.0,1.2,92.12333333333328,738.7
70,600,3.05,1.25,92.12333333333328,738.75
70,1200,3.1,1.3,92.19,738.7999999999997
90,1800,3.15,1.35,92.12333333333328,738.85
60,2400,3.2,1.4,92.19,738.9
70,3000,3.25,1.45,92.26333333333328,738.95
70,3600,3.3,1.5,92.3,739.0
80,4200,3.28333333333333,1.5,92.3,738.983333333333
70,4800,3.2666666666666706,1.5,92.3,738.966666666667
70,5400,3.25,1.5,92.3,738.95
70,6000,3.2333333333333294,1.5,92.3,738.9333333333328
70,6600,3.2166666666666686,1.5,92.245,738.9166666666669
60,7200,3.2,1.5,92.3,738.9
70,7800,3.2333333333333294,1.55,92.4,738.9
60,8400,3.2666666666666706,1.6,92.4,738.9
70,9000,3.3,1.65,92.3,738.9
80,9600,3.333333333333328,1.7,92.3666666666667,738.9
60,10200,3.36666666666667,1.75,92.3,738.9
80,10800,3.4,1.8,92.3666666666667,738.9
70,11400,3.2666666666666706,1.73333333333333,92.3333333333333,738.9166666666669
60,12000,3.13333333333333,1.6666666666666698,92.3333333333333,738.9333333333328
70,12600,3.0,1.6,92.26333333333328,738.95
60,13200,2.86666666666667,1.53333333333333,92.19,738.966666666667
70,13800,2.7333333333333294,1.46666666666667,92.09,738.983333333333
60,14400,2.6,1.4,92.1566666666667,739.0
70,15000,2.583333333333329,1.4166666666666698,92.1566666666667,739.033333333333
70,15600,2.56666666666667,1.4333333333333302,92.09,739.0666666666667
70,16200,2.55,1.45,92.03,739.1
70,16800,2.53333333333333,1.46666666666667,92.09,739.1333333333331
60,17400,2.5166666666666706,1.48333333333333,92.09,739.1666666666669
60,18000,2.5,1.5,92.09,739.2
70,18600,2.5,1.51666666666667,92.09,739.233333333333
60,19200,2.5,1.53333333333333,92.09,739.266666666667
60,19800,2.5,1.55,92.09,739.2999999999997
70,20400,2.5,1.5666666666666698,92.06,739.333333333333
70,21000,2.5,1.5833333333333302,92.06,739.366666666667
70,21600,2.5,1.6,92.12333333333328,739.4
70,22200,2.5,1.6,92.12333333333328,739.4166666666669
70,22800,2.5,1.6,92.19,739.4333333333328
70,23400,2.5,1.6,92.19,739.45
60,24000,2.5,1.6,92.19,739.466666666667
70,24600,2.5,1.6,92.19,739.483333333333
60,25200,2.5,1.6,92.12333333333328,739.5
60,25800,2.56666666666667,1.6666666666666698,92.19,739.5666666666667
50,26400,2.63333333333333,1.73333333333333,92.245,739.6333333333331
60,27000,2.7,1.8,92.3,739.7
50,27600,2.7666666666666706,1.8666666666666696,92.3,739.766666666667
60,28200,2.833333333333328,1.9333333333333305,92.2266666666667,739.833333333333
70,28800,2.9,2.0,92.3,739.9
60,29400,3.03333333333333,2.13333333333333,92.3,739.95
100,30000,3.1666666666666696,2.2666666666666706,92.3666666666667,740.0
100,30600,3.3,2.4,92.3333333333333,740.0499999999997
120,31200,3.43333333333333,2.53333333333333,92.4,740.1
150,31800,3.56666666666667,2.6666666666666696,92.5,740.15
130,32400,3.7,2.8,92.5,740.2
90,33000,3.8,2.85,92.43333333333328,740.283333333333
80,33600,3.9,2.9,92.5,740.366666666667
100,34200,4.0,2.95,92.53,740.45
80,34800,4.1,3.0,92.59,740.533333333333
80,35400,4.2,3.05,92.7266666666667,740.616666666667
80,36000,4.3,3.1,92.8,740.7
70,36600,4.466666666666669,3.2,92.745,740.783333333333
80,37200,4.633333333333329,3.3,92.8666666666667,740.866666666667
90,37800,4.8,3.4,92.8666666666667,740.95
90,38400,4.966666666666669,3.5,92.93333333333328,741.033333333333
160,39000,5.133333333333329,3.6,93.0,741.116666666667
150,39600,5.3,3.7,93.0,741.2
80,40200,5.3333333333333295,3.6833333333333296,93.06,741.2999999999997
80,40800,5.36666666666667,3.666666666666672,93.0,741.4
120,41400,5.4,3.65,93.06,741.5
110,42000,5.43333333333333,3.6333333333333298,93.12333333333328,741.6
90,42600,5.466666666666669,3.61666666666667,93.12333333333328,741.7
80,43200,5.5,3.6,93.19,741.7999999999997
80,43800,5.383333333333329,3.6333333333333298,93.19,741.8166666666667
80,44400,5.26666666666667,3.666666666666672,93.3,741.833333333333
80,45000,5.15,3.7,93.3666666666667,741.85
140,45600,5.0333333333333306,3.7333333333333294,93.3,741.866666666667
70,46200,4.91666666666667,3.7666666666666715,93.3,741.8833333333331
50,46800,4.8,3.8,93.245,741.9
70,47400,4.883333333333329,3.86666666666667,93.3,741.966666666667
60,48000,4.966666666666669,3.9333333333333296,93.3,742.033333333333
70,48600,5.05,4.0,93.3666666666667,742.1
70,49200,5.133333333333329,4.06666666666667,93.43333333333328,742.1666666666669
60,49800,5.216666666666669,4.133333333333328,93.4,742.233333333333
90,50400,5.3,4.2,93.46666666666668,742.2999999999997
70,51000,5.4,4.16666666666667,93.5,742.4
60,51600,5.5,4.133333333333328,93.5,742.5
70,52200,5.6,4.1,93.5,742.6
80,52800,5.7,4.06666666666667,93.5,742.7
120,53400,5.8,4.0333333333333306,93.62333333333328,742.7999999999997
110,54000,5.9,4.0,93.5633333333333,742.9
120,54600,5.966666666666669,3.9333333333333296,93.59,742.95
110,55200,6.0333333333333306,3.86666666666667,93.59,743.0
110,55800,6.1,3.8,93.69,743.0499999999997
110,56400,6.16666666666667,3.7333333333333294,93.69,743.1
110,57000,6.23333333333333,3.666666666666672,93.69,743.15
90,57600,6.3,3.6,93.76333333333328,743.2
100,58200,6.2,3.7166666666666686,93.69,743.2999999999997
110,58800,6.1,3.8333333333333295,93.7266666666667,743.4
110,59400,6.0,3.95,93.7266666666667,743.5
100,60000,5.9,4.06666666666667,93.7266666666667,743.6
80,60600,5.8,4.18333333333333,93.7266666666667,743.7
80,61200,5.7,4.3,93.69,743.7999999999997
80,61800,5.6,4.216666666666669,93.69,743.95
80,62400,5.5,4.133333333333328,93.6266666666667,744.1
90,63000,5.4,4.05,93.5,744.25
80,63600,5.3,3.9666666666666686,93.4,744.4
70,64200,5.2,3.8833333333333298,93.4,744.5499999999997
120,64800,5.1,3.8,93.4,744.7
140,65400,5.01666666666667,3.8,93.4,744.7999999999997
380,66000,4.93333333333333,3.8,93.4,744.9
550,66600,4.85,3.8,93.4,745.0
640,67200,4.76666666666667,3.8,93.245,745.1
240,67800,4.68333333333333,3.8,93.23,745.2
120,69000,4.66666666666667,3.7833333333333297,93.19,745.4
140,69600,4.73333333333333,3.7666666666666715,93.19,745.5
50,10200,4.0,3.5,92.56,748.1666666666669
60,10800,4.0,3.5,92.5,748.2
40,11400,3.75,3.2666666666666706,92.195,748.266666666667
50,12000,3.5,3.03333333333333,91.76333333333328,748.333333333333
50,12600,3.25,2.8,91.62333333333328,748.4
30,13200,3.0,2.56666666666667,91.0266666666667,748.466666666667
30,13800,2.75,2.333333333333329,90.6933333333333,748.533333333333
40,14400,2.5,2.1,90.4,748.6
40,15000,2.4,2.0166666666666706,90.3333333333333,748.6
50,15600,2.3,1.9333333333333305,90.23,748.6
50,16200,2.2,1.85,90.09,748.6
50,16800,2.1,1.76666666666667,90.0,748.6
50,17400,2.0,1.6833333333333302,90.0,748.6
40,18000,1.9,1.6,89.7633333333333,748.6
50,18600,1.8666666666666696,1.5833333333333302,89.5633333333333,748.6
50,19200,1.8333333333333297,1.5666666666666698,89.4333333333333,748.6
50,19800,1.8,1.55,89.4333333333333,748.6
60,20400,1.76666666666667,1.53333333333333,89.3333333333333,748.6
50,21000,1.73333333333333,1.51666666666667,89.4475,748.6
40,21600,1.7,1.5,89.73,748.6
50,22200,1.7,1.5,89.8666666666667,748.6333333333331
50,22800,1.7,1.5,89.9333333333333,748.6666666666669
50,23400,1.7,1.5,89.8333333333333,748.7
50,24000,1.7,1.5,89.8333333333333,748.733333333333
40,24600,1.7,1.5,89.73,748.766666666667
30,25200,1.7,1.5,89.53,748.7999999999997
40,25800,1.6333333333333302,1.4166666666666698,89.2633333333333,748.7999999999997
50,26400,1.5666666666666698,1.33333333333333,89.3966666666667,748.7999999999997
70,27000,1.5,1.25,89.3666666666667,748.7999999999997
50,27600,1.4333333333333302,1.16666666666667,89.15999999999998,748.7999999999997
50,28200,1.3666666666666698,1.08333333333333,89.5633333333333,748.7999999999997
50,28800,1.3,1.0,89.68999999999998,748.7999999999997
70,29400,1.5,1.18333333333333,89.7266666666667,748.866666666667
60,30000,1.7,1.3666666666666698,89.79999999999998,748.9333333333328
60,30600,1.9,1.55,90.045,749.0
60,31200,2.1,1.73333333333333,90.6,749.0666666666667
410,31800,2.3,1.9166666666666696,90.8,749.1333333333331
70,32400,2.5,2.1,91.03,749.2
70,33000,2.6666666666666696,2.2333333333333294,91.29666666666668,749.233333333333
70,33600,2.833333333333328,2.36666666666667,91.5633333333333,749.266666666667
100,34200,3.0,2.5,91.83,749.2999999999997
70,34800,3.1666666666666696,2.63333333333333,92.12333333333328,749.333333333333
70,35400,3.333333333333328,2.7666666666666706,92.33,749.366666666667
90,36000,3.5,2.9,92.53,749.4
70,36600,3.583333333333328,2.93333333333333,92.6566666666667,749.4166666666669
60,37200,3.666666666666672,2.9666666666666686,92.8333333333333,749.4333333333328
50,37800,3.75,3.0,92.9,749.45
50,38400,3.8333333333333295,3.03333333333333,93.0633333333333,749.466666666667
300,39000,3.916666666666672,3.06666666666667,93.19,749.483333333333
440,39600,4.0,3.1,93.3333333333333,749.5
200,40200,4.26666666666667,3.2166666666666686,93.5225,749.483333333333
100,40800,4.5333333333333306,3.333333333333328,93.69,749.466666666667
90,41400,4.8,3.45,93.69,749.45
100,42000,5.06666666666667,3.56666666666667,93.69,749.4333333333328
100,42600,5.3333333333333295,3.6833333333333296,93.8666666666667,749.4166666666669
100,43200,5.6,3.8,93.93333333333328,749.4
100,43800,5.5,3.7166666666666686,93.9,749.366666666667
110,44400,5.4,3.6333333333333298,93.9,749.333333333333
160,45000,5.3,3.55,94.0,749.2999999999997
160,45600,5.2,3.4666666666666686,94.0,749.266666666667
110,46200,5.1,3.38333333333333,94.2266666666667,749.233333333333
90,46800,5.0,3.3,94.3,749.2
80,47400,5.01666666666667,3.18333333333333,94.4,749.15
60,48000,5.0333333333333306,3.06666666666667,94.46666666666668,749.1
100,48600,5.05,2.95,94.29666666666668,749.0499999999997
100,49200,5.06666666666667,2.833333333333328,94.03,749.0
140,49800,5.0833333333333295,2.7166666666666686,93.96666666666668,748.95
150,50400,5.1,2.6,94.0266666666667,748.9
140,51000,5.2,2.7666666666666706,94.14,748.866666666667
120,51600,5.3,2.93333333333333,94.2266666666667,748.833333333333
110,52200,5.4,3.1,94.3,748.7999999999997
100,52800,5.5,3.2666666666666706,94.3333333333333,748.766666666667
120,53400,5.6,3.43333333333333,94.3333333333333,748.733333333333
210,54000,5.7,3.6,94.3666666666667,748.7
230,54600,5.65,3.5166666666666706,94.3,748.7
120,55200,5.6,3.43333333333333,94.12333333333328,748.7
140,55800,5.55,3.35,93.99666666666668,748.7
120,56400,5.5,3.2666666666666706,93.69,748.7
120,57000,5.45,3.18333333333333,93.76333333333328,748.7
120,57600,5.4,3.1,93.8333333333333,748.7
130,58200,5.35,3.2333333333333294,93.96666666666668,748.6833333333328
130,58800,5.3,3.36666666666667,93.93333333333328,748.6666666666669
110,59400,5.25,3.5,93.8666666666667,748.65
110,60000,5.2,3.6333333333333298,93.9,748.6333333333331
100,60600,5.15,3.7666666666666715,93.9,748.616666666667
130,61200,5.1,3.9,93.64,748.6
